@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
7, 8, 56, 1.143, 0.393, 1.0, 1.69, 22, 56, 13, 1
7, 21, 147, 3.0, 0.306, 0.741, 1.67, 45, 109, 27, 1
6, 30, 180, 5.0, 0.311, 0.8, 1.22, 56, 144, 46, 1
7, 34, 238, 4.857, 0.286, 0.756, 1.36, 68, 180, 50, 1
7, 6, 42, 0.857, 0.452, 0.976, 1.73, 19, 41, 11, 1
7, 14, 98, 2.0, 0.347, 1.0, 2.0, 34, 98, 17, 1
8, 7, 56, 0.875, 0.268, 0.786, 1.67, 15, 44, 9, 1
7, 14, 98, 2.0, 0.316, 0.847, 1.48, 31, 83, 21, 1
7, 19, 133, 2.714, 0.278, 0.662, 1.37, 37, 88, 27, 1
7, 11, 77, 1.571, 0.325, 0.831, 1.47, 25, 64, 17, 1
7, 22, 154, 3.143, 0.247, 0.883, 1.19, 38, 136, 32, 1
6, 11, 66, 1.833, 0.333, 0.97, 1.57, 22, 64, 14, 1
10, 37, 370, 3.7, 0.154, 0.457, 1.39, 57, 169, 41, 1
7, 9, 63, 1.286, 0.349, 0.746, 1.69, 22, 47, 13, 1
9, 22, 198, 2.444, 0.212, 0.763, 1.62, 42, 151, 26, 1
7, 47, 329, 6.714, 0.286, 0.717, 1.4, 94, 236, 67, 1
6, 11, 66, 1.833, 0.318, 0.712, 1.31, 21, 47, 16, 1
6, 12, 72, 2.0, 0.361, 0.903, 1.44, 26, 65, 18, 1
7, 11, 77, 1.571, 0.416, 0.974, 1.52, 32, 75, 21, 1
9, 52, 468, 5.778, 0.306, 0.718, 1.66, 143, 336, 86, 1
8, 48, 384, 6.0, 0.221, 0.557, 1.37, 85, 214, 62, 1
6, 40, 240, 6.667, 0.296, 0.729, 1.37, 71, 175, 52, 1
9, 103, 927, 11.444, 0.243, 0.663, 1.42, 225, 615, 159, 1
6, 12, 72, 2.0, 0.375, 0.944, 1.5, 27, 68, 18, 1
9, 18, 162, 2.0, 0.259, 0.71, 1.56, 42, 115, 27, 1
7, 10, 70, 1.429, 0.3, 0.771, 1.5, 21, 54, 14, 1
7, 35, 245, 5.0, 0.269, 0.939, 1.32, 66, 230, 50, 1
7, 26, 182, 3.714, 0.346, 0.725, 1.5, 63, 132, 42, 1
9, 48, 432, 5.333, 0.227, 0.657, 1.42, 98, 284, 69, 1
9, 20, 180, 2.222, 0.261, 0.617, 1.68, 47, 111, 28, 1
7, 13, 91, 1.857, 0.374, 0.901, 1.7, 34, 82, 20, 1
10, 262, 2620, 26.2, 0.185, 0.655, 1.31, 484, 1715, 369, 1
7, 33, 231, 4.714, 0.351, 0.957, 1.45, 81, 221, 56, 1
8, 6, 48, 0.75, 0.375, 1.0, 1.64, 18, 48, 11, 1
7, 38, 266, 5.429, 0.252, 0.628, 1.4, 67, 167, 48, 1
5, 23, 115, 4.6, 0.322, 1.0, 1.32, 37, 115, 28, 1
5, 5, 25, 1.0, 0.28, 0.72, 1.75, 7, 18, 4, 1
7, 10, 70, 1.429, 0.329, 0.814, 1.28, 23, 57, 18, 1
7, 18, 126, 2.571, 0.302, 0.984, 1.36, 38, 124, 28, 1
9, 14, 126, 1.556, 0.238, 0.897, 1.36, 30, 113, 22, 1
9, 16, 144, 1.778, 0.278, 0.917, 1.48, 40, 132, 27, 1
7, 14, 98, 2.0, 0.367, 0.786, 1.57, 36, 77, 23, 1
6, 58, 348, 9.667, 0.276, 0.744, 1.17, 96, 259, 82, 1
7, 47, 329, 6.714, 0.322, 0.833, 1.74, 106, 274, 61, 1
7, 40, 280, 5.714, 0.339, 0.936, 1.44, 95, 262, 66, 1
7, 11, 77, 1.571, 0.234, 0.675, 1.29, 18, 52, 14, 1
5, 33, 165, 6.6, 0.315, 0.909, 1.27, 52, 150, 41, 1
7, 8, 56, 1.143, 0.321, 0.786, 1.38, 18, 44, 13, 1
7, 4, 28, 0.571, 0.321, 0.679, 9.0, 9, 19, 1, 1
7, 31, 217, 4.429, 0.313, 0.71, 1.51, 68, 154, 45, 1
7, 23, 161, 3.286, 0.298, 0.876, 1.45, 48, 141, 33, 1
9, 53, 477, 5.889, 0.218, 0.591, 1.24, 104, 282, 84, 1
9, 44, 396, 4.889, 0.258, 0.604, 1.38, 102, 239, 74, 1
5, 43, 215, 8.6, 0.33, 0.819, 1.16, 71, 176, 61, 1
6, 10, 60, 1.667, 0.45, 0.85, 1.93, 27, 51, 14, 1
8, 15, 120, 1.875, 0.467, 0.783, 2.24, 56, 94, 25, 1
7, 12, 84, 1.714, 0.417, 0.738, 1.84, 35, 62, 19, 1
7, 8, 56, 1.143, 0.464, 0.768, 2.17, 26, 43, 12, 1
7, 9, 63, 1.286, 0.429, 0.683, 2.45, 27, 43, 11, 1
8, 10, 80, 1.25, 0.35, 1.0, 2.0, 28, 80, 14, 1
24, 18, 432, 0.75, 0.139, 0.377, 2.07, 60, 163, 29, 5
8, 43, 344, 5.375, 0.398, 0.945, 1.69, 137, 325, 81, 1
10, 29, 290, 2.9, 0.307, 0.855, 1.85, 89, 248, 48, 1
16, 4, 64, 0.25, 0.156, 0.531, 5.0, 10, 34, 2, 5
8, 1, 8, 0.125, 0.875, 1.0, 7.0, 7, 8, 1, 4
8, 43, 344, 5.375, 0.398, 0.939, 2.4, 137, 323, 57, 1
9, 37, 333, 4.111, 0.3, 0.694, 2.0, 100, 231, 50, 1
8, 9, 72, 1.125, 0.431, 0.903, 2.07, 31, 65, 15, 1
9, 59, 531, 6.556, 0.348, 0.829, 2.26, 185, 440, 82, 1
8, 12, 96, 1.5, 0.417, 0.938, 2.0, 40, 90, 20, 1
8, 9, 72, 1.125, 0.389, 0.736, 2.15, 28, 53, 13, 1
10, 29, 290, 2.9, 0.383, 0.834, 2.47, 111, 242, 45, 1
7, 16, 112, 2.286, 0.446, 0.946, 2.0, 50, 106, 25, 1
9, 39, 351, 4.333, 0.368, 0.729, 2.58, 129, 256, 50, 1
2, 46, 92, 23.0, 0.511, 0.554, 47.0, 47, 51, 1, 2
11, 46, 506, 4.182, 0.283, 0.84, 1.81, 143, 425, 79, 1
8, 9, 72, 1.125, 0.403, 0.722, 1.93, 29, 52, 15, 1
11, 32, 352, 2.909, 0.335, 0.994, 2.27, 118, 350, 52, 1
5, 7, 35, 1.4, 0.2, 0.314, 7.0, 7, 11, 1, 2
13, 5, 65, 0.385, 0.323, 0.554, 5.25, 21, 36, 4, 5
8, 24, 192, 3.0, 0.339, 0.917, 1.81, 65, 176, 36, 1
8, 35, 280, 4.375, 0.382, 1.0, 2.02, 107, 280, 53, 1
8, 9, 72, 1.125, 0.431, 0.958, 2.07, 31, 69, 15, 1
9, 15, 135, 1.667, 0.407, 0.844, 2.29, 55, 114, 24, 1
5, 4, 20, 0.8, 0.45, 0.65, 4.5, 9, 13, 2, 5
8, 4, 32, 0.5, 0.375, 1.0, 1.5, 12, 32, 8, 1
6, 5, 30, 0.833, 0.367, 1.0, 2.2, 11, 30, 5, 5
10, 32, 320, 3.2, 0.334, 0.797, 2.1, 107, 255, 51, 1
10, 33, 330, 3.3, 0.318, 0.758, 2.33, 105, 250, 45, 1
11, 12, 132, 1.091, 0.455, 0.977, 2.22, 60, 129, 27, 1
9, 43, 387, 4.778, 0.344, 0.982, 1.82, 133, 380, 73, 1
10, 41, 410, 4.1, 0.339, 0.832, 2.01, 139, 341, 69, 1
10, 30, 300, 3.0, 0.427, 0.78, 2.78, 128, 234, 46, 1
8, 12, 96, 1.5, 0.448, 0.885, 1.95, 43, 85, 22, 1
11, 84, 924, 7.636, 0.279, 0.679, 2.35, 258, 627, 110, 1
8, 53, 424, 6.625, 0.33, 0.906, 2.09, 140, 384, 67, 1
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, 4
6, 8, 48, 1.333, 0.646, 0.917, 3.1, 31, 44, 10, 1
6, 47, 282, 7.833, 0.202, 0.202, 57.0, 57, 57, 1, 2
8, 21, 168, 2.625, 0.357, 0.911, 1.67, 60, 153, 36, 1
10, 11, 110, 1.1, 0.273, 0.927, 1.58, 30, 102, 19, 1
8, 34, 272, 4.25, 0.426, 0.985, 1.84, 116, 268, 63, 1
8, 10, 80, 1.25, 0.4, 0.825, 2.0, 32, 66, 16, 1
9, 36, 324, 4.0, 0.395, 0.673, 2.37, 128, 218, 54, 1
6, 31, 186, 5.167, 0.5, 1.0, 1.94, 93, 186, 48, 1
11, 272, 2992, 24.727, 0.279, 0.681, 1.97, 835, 2039, 423, 1
8, 23, 184, 2.875, 0.38, 0.989, 1.75, 70, 182, 40, 1
7, 12, 84, 1.714, 0.464, 1.0, 2.17, 39, 84, 18, 1
11, 98, 1078, 8.909, 0.276, 0.602, 2.15, 297, 649, 138, 1
8, 50, 400, 6.25, 0.428, 0.74, 2.31, 171, 296, 74, 1
10, 51, 510, 5.1, 0.308, 0.841, 1.89, 157, 429, 83, 1
8, 12, 96, 1.5, 0.51, 0.844, 2.58, 49, 81, 19, 1
8, 35, 280, 4.375, 0.418, 0.929, 2.39, 117, 260, 49, 1
11, 31, 341, 2.818, 0.323, 0.83, 2.08, 110, 283, 53, 1
10, 25, 250, 2.5, 0.408, 0.68, 2.43, 102, 170, 42, 1
8, 16, 128, 2.0, 0.453, 0.68, 2.9, 58, 87, 20, 1
9, 52, 468, 5.778, 0.359, 0.827, 2.4, 168, 387, 70, 1
8, 17, 136, 2.125, 0.463, 0.735, 2.86, 63, 100, 22, 1
8, 16, 128, 2.0, 0.398, 0.828, 2.68, 51, 106, 19, 1
8, 16, 128, 2.0, 0.516, 1.0, 2.54, 66, 128, 26, 1
7, 26, 182, 3.714, 0.445, 0.978, 2.25, 81, 178, 36, 1
5, 7, 35, 1.4, 0.657, 0.886, 3.83, 23, 31, 6, 1
8, 15, 120, 1.875, 0.433, 0.975, 2.0, 52, 117, 26, 1
10, 67, 670, 6.7, 0.321, 0.81, 2.29, 215, 543, 94, 1
8, 36, 288, 4.5, 0.427, 0.924, 1.98, 123, 266, 62, 1
8, 12, 96, 1.5, 0.469, 0.948, 2.14, 45, 91, 21, 1
8, 34, 272, 4.25, 0.419, 0.783, 2.0, 114, 213, 57, 1
11, 32, 352, 2.909, 0.332, 0.815, 1.86, 117, 287, 63, 1
11, 36, 396, 3.273, 0.283, 0.79, 2.07, 112, 313, 54, 1
10, 21, 210, 2.1, 0.3, 0.81, 1.91, 63, 170, 33, 1
6, 14, 84, 2.333, 0.571, 1.0, 2.29, 48, 84, 21, 1
11, 60, 660, 5.455, 0.32, 0.608, 2.01, 211, 401, 105, 1
11, 91, 1001, 8.273, 0.286, 0.597, 2.33, 286, 598, 123, 1
8, 14, 112, 1.75, 0.446, 0.973, 2.27, 50, 109, 22, 1
8, 12, 96, 1.5, 0.458, 0.927, 2.2, 44, 89, 20, 1
8, 26, 208, 3.25, 0.389, 1.0, 2.31, 81, 208, 35, 1
11, 52, 572, 4.727, 0.262, 0.858, 1.79, 150, 491, 84, 1
10, 26, 260, 2.6, 0.296, 0.942, 2.2, 77, 245, 35, 1
10, 18, 180, 1.8, 0.383, 1.0, 2.3, 69, 180, 30, 1
12, 271, 3252, 22.583, 0.232, 0.548, 1.93, 753, 1782, 390, 1
8, 12, 96, 1.5, 0.458, 0.938, 2.59, 44, 90, 17, 1
10, 61, 610, 6.1, 0.305, 0.952, 1.98, 186, 581, 94, 1
6, 36, 216, 6.0, 0.495, 0.995, 1.91, 107, 215, 56, 1
9, 24, 216, 2.667, 0.352, 0.722, 2.17, 76, 156, 35, 1
8, 22, 176, 2.75, 0.392, 0.915, 2.56, 69, 161, 27, 1
8, 7, 56, 0.875, 0.429, 1.0, 2.18, 24, 56, 11, 1
8, 26, 208, 3.25, 0.399, 0.976, 1.93, 83, 203, 43, 1
8, 7, 56, 0.875, 0.411, 1.0, 2.09, 23, 56, 11, 1
10, 37, 370, 3.7, 0.324, 0.692, 1.85, 120, 256, 65, 1
8, 22, 176, 2.75, 0.392, 0.778, 2.3, 69, 137, 30, 1
8, 15, 120, 1.875, 0.375, 0.85, 1.88, 45, 102, 24, 1
10, 23, 230, 2.3, 0.248, 0.678, 2.19, 57, 156, 26, 1
8, 12, 96, 1.5, 0.385, 0.688, 1.95, 37, 66, 19, 1
8, 17, 136, 2.125, 0.36, 0.831, 1.96, 49, 113, 25, 1
10, 40, 400, 4.0, 0.333, 0.783, 1.82, 133, 313, 73, 1
8, 9, 72, 1.125, 0.361, 0.722, 1.86, 26, 52, 14, 1
11, 146, 1606, 13.273, 0.238, 0.58, 1.83, 383, 932, 209, 1
8, 57, 456, 7.125, 0.309, 0.838, 1.81, 141, 382, 78, 1
11, 25, 275, 2.273, 0.298, 0.811, 2.05, 82, 223, 40, 1
10, 44, 440, 4.4, 0.318, 0.87, 1.75, 140, 383, 80, 1
10, 26, 260, 2.6, 0.273, 0.815, 1.87, 71, 212, 38, 1
10, 30, 300, 3.0, 0.3, 0.73, 2.14, 90, 219, 42, 1
7, 15, 105, 2.143, 0.4, 0.752, 1.83, 42, 79, 23, 1
7, 35, 245, 5.0, 0.339, 0.833, 1.93, 83, 204, 43, 1
7, 8, 56, 1.143, 0.429, 0.964, 1.85, 24, 54, 13, 1
9, 114, 1026, 12.667, 0.272, 0.741, 1.86, 279, 760, 150, 1
8, 29, 232, 3.625, 0.345, 0.681, 2.0, 80, 158, 40, 1
7, 14, 98, 2.0, 0.378, 0.969, 1.95, 37, 95, 19, 1
10, 61, 610, 6.1, 0.29, 0.657, 2.16, 177, 401, 82, 1
8, 16, 128, 2.0, 0.398, 0.695, 2.55, 51, 89, 20, 2
8, 25, 200, 3.125, 0.355, 0.78, 1.73, 71, 156, 41, 1
6, 12, 72, 2.0, 0.486, 0.944, 2.19, 35, 68, 16, 1
11, 154, 1694, 14.0, 0.187, 0.522, 1.94, 317, 884, 163, 1
7, 19, 133, 2.714, 0.398, 0.88, 1.83, 53, 117, 29, 1
10, 144, 1440, 14.4, 0.256, 0.625, 1.8, 368, 900, 205, 1
7, 12, 84, 1.714, 0.476, 0.81, 2.11, 40, 68, 19, 1
10, 7, 70, 0.7, 0.314, 0.857, 1.83, 22, 60, 12, 1
4, 3, 12, 0.75, 0.667, 0.917, 2.67, 8, 11, 3, 1
8, 9, 72, 1.125, 0.375, 0.681, 1.69, 27, 49, 16, 1
10, 30, 300, 3.0, 0.33, 0.843, 1.9, 99, 253, 52, 1
7, 10, 70, 1.429, 0.386, 0.914, 2.08, 27, 64, 13, 1
7, 20, 140, 2.857, 0.4, 1.0, 1.87, 56, 140, 30, 1
5, 13, 65, 2.6, 0.462, 0.677, 4.29, 30, 44, 7, 1
6, 49, 294, 8.167, 0.32, 0.527, 2.94, 94, 155, 32, 1
9, 41, 369, 4.556, 0.336, 0.694, 1.91, 124, 256, 65, 1
8, 24, 192, 3.0, 0.297, 0.865, 1.84, 57, 166, 31, 1
37, 20, 740, 0.541, 0.131, 0.193, 4.22, 97, 143, 23, 5
6, 14, 84, 2.333, 0.512, 1.0, 3.07, 43, 84, 14, 1
6, 8, 48, 1.333, 0.604, 0.896, 3.22, 29, 43, 9, 1
7, 35, 245, 5.0, 0.494, 1.0, 2.2, 121, 245, 55, 1
9, 33, 297, 3.667, 0.357, 0.63, 2.47, 106, 187, 43, 1
10, 39, 390, 3.9, 0.344, 0.59, 2.79, 134, 230, 48, 1
8, 36, 288, 4.5, 0.299, 0.531, 2.21, 86, 153, 39, 1
10, 9, 90, 0.9, 0.356, 0.933, 1.6, 32, 84, 20, 1
10, 14, 140, 1.4, 0.371, 0.886, 2.89, 52, 124, 18, 1
10, 7, 70, 0.7, 0.357, 0.757, 2.78, 25, 53, 9, 1
10, 51, 510, 5.1, 0.337, 0.773, 2.12, 172, 394, 81, 1
10, 16, 160, 1.6, 0.338, 0.888, 2.08, 54, 142, 26, 1
8, 59, 472, 7.375, 0.307, 0.775, 1.84, 145, 366, 79, 1
8, 5, 40, 0.625, 0.375, 0.95, 2.14, 15, 38, 7, 1
8, 33, 264, 4.125, 0.371, 0.795, 1.92, 98, 210, 51, 1
10, 66, 660, 6.6, 0.27, 0.638, 1.87, 178, 421, 95, 1
10, 30, 300, 3.0, 0.357, 0.87, 2.14, 107, 261, 50, 1
8, 23, 184, 2.875, 0.364, 0.967, 2.03, 67, 178, 33, 1
6, 14, 84, 2.333, 0.536, 1.0, 2.05, 45, 84, 22, 1
9, 14, 126, 1.556, 0.333, 0.897, 2.47, 42, 113, 17, 1
8, 60, 480, 7.5, 0.335, 0.915, 1.85, 161, 439, 87, 1
8, 14, 112, 1.75, 0.509, 0.768, 3.0, 57, 86, 19, 1
8, 20, 160, 2.5, 0.363, 0.931, 1.93, 58, 149, 30, 1
8, 14, 112, 1.75, 0.384, 0.795, 1.72, 43, 89, 25, 1
5, 14, 70, 2.8, 0.586, 0.943, 2.28, 41, 66, 18, 1
8, 37, 296, 4.625, 0.334, 0.831, 1.87, 99, 246, 53, 1
8, 9, 72, 1.125, 0.361, 0.792, 2.17, 26, 57, 12, 1
9, 89, 801, 9.889, 0.3, 0.559, 2.18, 240, 448, 110, 1
8, 12, 96, 1.5, 0.479, 1.0, 2.19, 46, 96, 21, 1
8, 16, 128, 2.0, 0.422, 0.992, 1.86, 54, 127, 29, 1
9, 32, 288, 3.556, 0.33, 0.889, 1.79, 95, 256, 53, 1
8, 12, 96, 1.5, 0.417, 0.927, 1.74, 40, 89, 23, 1
10, 99, 990, 9.9, 0.264, 0.774, 1.92, 261, 766, 136, 1
8, 35, 280, 4.375, 0.393, 0.918, 1.96, 110, 257, 56, 1
8, 16, 128, 2.0, 0.344, 0.898, 1.91, 44, 115, 23, 1
8, 24, 192, 3.0, 0.323, 0.688, 2.21, 62, 132, 28, 1
8, 80, 640, 10.0, 0.347, 0.933, 1.75, 222, 597, 127, 1
10, 251, 2510, 25.1, 0.281, 0.708, 1.77, 705, 1776, 398, 1
8, 35, 280, 4.375, 0.396, 0.986, 1.88, 111, 276, 59, 1
8, 17, 136, 2.125, 0.419, 0.956, 2.11, 57, 130, 27, 1
7, 14, 98, 2.0, 0.286, 1.0, 1.87, 28, 98, 15, 1
10, 52, 520, 5.2, 0.294, 0.675, 2.13, 153, 351, 72, 1
10, 31, 310, 3.1, 0.284, 0.835, 1.69, 88, 259, 52, 1
8, 13, 104, 1.625, 0.423, 0.923, 1.76, 44, 96, 25, 1
9, 9, 81, 1.0, 0.296, 0.901, 1.6, 24, 73, 15, 1
9, 64, 576, 7.111, 0.177, 0.479, 2.32, 102, 276, 44, 1
7, 18, 126, 2.571, 0.397, 0.984, 1.79, 50, 124, 28, 1
7, 4, 28, 0.571, 0.536, 1.0, 5.0, 15, 28, 3, 1
9, 18, 162, 2.0, 0.327, 0.765, 1.83, 53, 124, 29, 1
8, 32, 256, 4.0, 0.375, 0.98, 2.09, 96, 251, 46, 1
8, 26, 208, 3.25, 0.37, 0.822, 1.75, 77, 171, 44, 1
10, 34, 340, 3.4, 0.303, 0.8, 1.81, 103, 272, 57, 1
5, 16, 80, 3.2, 0.563, 0.925, 2.65, 45, 74, 17, 1
8, 6, 48, 0.75, 0.417, 0.917, 2.22, 20, 44, 9, 1
9, 56, 504, 6.222, 0.327, 0.688, 1.94, 165, 347, 85, 1
6, 7, 42, 1.167, 0.452, 0.833, 2.11, 19, 35, 9, 1
10, 40, 400, 4.0, 0.295, 0.683, 2.07, 118, 273, 57, 1
10, 212, 2120, 21.2, 0.24, 0.61, 1.85, 508, 1293, 274, 1
7, 45, 315, 6.429, 0.381, 0.771, 2.22, 120, 243, 54, 1
8, 7, 56, 0.875, 0.357, 0.964, 1.82, 20, 54, 11, 1
8, 31, 248, 3.875, 0.347, 0.734, 1.79, 86, 182, 48, 1
9, 39, 351, 4.333, 0.308, 0.709, 1.69, 108, 249, 64, 1
7, 9, 63, 1.286, 0.429, 0.667, 3.0, 27, 42, 9, 1
8, 29, 232, 3.625, 0.341, 0.78, 1.93, 79, 181, 41, 1
7, 6, 42, 0.857, 0.548, 0.952, 2.56, 23, 40, 9, 1
10, 100, 1000, 10.0, 0.267, 0.724, 1.82, 267, 724, 147, 1
7, 22, 154, 3.143, 0.396, 1.0, 1.85, 61, 154, 33, 1
8, 48, 384, 6.0, 0.354, 0.865, 1.89, 136, 332, 72, 1
7, 35, 245, 5.0, 0.404, 0.939, 1.9, 99, 230, 52, 1
7, 25, 175, 3.571, 0.349, 0.737, 2.26, 61, 129, 27, 1
7, 20, 140, 2.857, 0.336, 0.707, 2.24, 47, 99, 21, 1
7, 3, 21, 0.429, 0.571, 1.0, 4.0, 12, 21, 3, 1
8, 40, 320, 5.0, 0.347, 0.913, 1.63, 111, 292, 68, 1
10, 48, 480, 4.8, 0.3, 0.556, 2.15, 144, 267, 67, 1
8, 12, 96, 1.5, 0.427, 0.75, 2.05, 41, 72, 20, 1
7, 12, 84, 1.714, 0.452, 0.952, 2.0, 38, 80, 19, 1
22, 67, 1474, 3.045, 0.221, 0.919, 2.91, 326, 1354, 112, 1
7, 63, 441, 9.0, 0.317, 0.991, 1.71, 140, 437, 82, 1
28, 32, 896, 1.143, 0.459, 0.73, 5.96, 411, 654, 69, 1
7, 11, 77, 1.571, 0.234, 0.545, 2.57, 18, 42, 7, 1
10, 509, 5090, 50.9, 0.097, 0.388, 1.23, 492, 1974, 401, 1
3, 9, 27, 3.0, 0.296, 0.667, 2.0, 8, 18, 4, 1
1, 13, 13, 13.0, 0.769, 1.0, 5.0, 10, 13, 2, 1
1, 88, 88, 88.0, 0.193, 1.0, 1.0, 17, 88, 17, 1
9, 132, 1188, 14.667, 0.168, 0.693, 1.34, 199, 823, 149, 1
2, 535, 1070, 267.5, 0.564, 0.614, 40.2, 603, 657, 15, 2
9, 510, 4590, 56.667, 0.149, 0.541, 1.22, 686, 2484, 561, 1
9, 465, 4185, 51.667, 0.157, 0.644, 1.24, 658, 2694, 532, 1
8, 135, 1080, 16.875, 0.131, 0.671, 1.22, 142, 725, 116, 1
1, 89, 89, 89.0, 0.191, 1.0, 1.06, 17, 89, 16, 1
2, 536, 1072, 268.0, 0.498, 0.533, 41.08, 534, 571, 13, 2
9, 343, 3087, 38.111, 0.162, 0.677, 1.24, 499, 2091, 401, 1
4, 12, 48, 3.0, 0.25, 0.792, 3.0, 12, 38, 4, 1
9, 453, 4077, 50.333, 0.08, 0.363, 1.21, 326, 1478, 269, 1
7, 66, 462, 9.429, 0.171, 0.903, 1.49, 79, 417, 53, 1
4, 4, 16, 1.0, 0.5, 0.5, 8.0, 8, 8, 1, 1
5, 31, 155, 6.2, 0.355, 0.974, 1.49, 55, 151, 37, 1
8, 84, 672, 10.5, 0.229, 0.689, 1.4, 154, 463, 110, 1
7, 519, 3633, 74.143, 0.073, 0.394, 1.23, 265, 1431, 215, 1
8, 148, 1184, 18.5, 0.208, 0.725, 1.24, 246, 858, 198, 1
9, 306, 2754, 34.0, 0.192, 0.751, 1.4, 530, 2069, 378, 1
32, 106, 3392, 3.313, 0.198, 0.395, 4.56, 671, 1341, 147, 5
25, 491, 12275, 19.64, 0.454, 0.937, 7.21, 5572, 11502, 773, 1
9, 108, 972, 12.0, 0.222, 0.778, 1.73, 216, 756, 125, 1
8, 214, 1712, 26.75, 0.421, 0.807, 2.9, 720, 1382, 248, 1
9, 180, 1620, 20.0, 0.343, 0.738, 2.47, 555, 1196, 225, 1
9, 248, 2232, 27.556, 0.33, 0.727, 2.39, 737, 1622, 308, 1
9, 169, 1521, 18.778, 0.353, 0.742, 2.53, 537, 1129, 212, 1
10, 508, 5080, 50.8, 0.131, 0.51, 1.27, 667, 2593, 527, 1
9, 69, 621, 7.667, 0.209, 0.808, 1.38, 130, 502, 94, 1
29, 31, 899, 1.069, 0.463, 0.726, 6.93, 416, 653, 60, 3
9, 108, 972, 12.0, 0.329, 0.691, 2.27, 320, 672, 141, 1
10, 249, 2490, 24.9, 0.294, 0.636, 2.32, 731, 1584, 315, 1
9, 170, 1530, 18.889, 0.371, 0.766, 2.6, 567, 1172, 218, 1
6, 29, 174, 4.833, 0.42, 0.937, 1.92, 73, 163, 38, 1
9, 535, 4815, 59.444, 0.118, 0.482, 1.31, 566, 2323, 432, 1
2, 537, 1074, 268.5, 0.51, 0.534, 49.82, 548, 574, 11, 2
13, 228, 2964, 17.538, 0.264, 0.942, 3.29, 783, 2791, 238, 1
8, 62, 496, 7.75, 0.361, 0.877, 3.03, 179, 435, 59, 1
8, 96, 768, 12.0, 0.276, 0.883, 1.77, 212, 678, 120, 1
8, 62, 496, 7.75, 0.308, 0.948, 1.91, 153, 470, 80, 1
2, 415, 830, 207.5, 0.505, 0.578, 16.76, 419, 480, 25, 2
9, 535, 4815, 59.444, 0.184, 0.676, 1.49, 887, 3257, 596, 1
9, 510, 4590, 56.667, 0.148, 0.537, 1.33, 681, 2465, 513, 1
9, 299, 2691, 33.222, 0.133, 0.574, 1.31, 358, 1545, 274, 1
9, 505, 4545, 56.111, 0.189, 0.626, 1.32, 861, 2847, 654, 1
10, 336, 3360, 33.6, 0.163, 0.623, 1.32, 549, 2094, 415, 1
7, 155, 1085, 22.143, 0.178, 0.614, 1.46, 193, 666, 132, 1
13, 228, 2964, 17.538, 0.24, 0.933, 3.02, 710, 2765, 235, 1
13, 37, 481, 2.846, 0.306, 0.933, 3.59, 147, 449, 41, 1
7, 96, 672, 13.714, 0.274, 0.982, 1.6, 184, 660, 115, 1
8, 83, 664, 10.375, 0.393, 0.7, 2.42, 261, 465, 108, 1
9, 181, 1629, 20.111, 0.35, 0.773, 2.64, 570, 1260, 216, 1
9, 103, 927, 11.444, 0.357, 0.864, 2.47, 331, 801, 134, 1
9, 492, 4428, 54.667, 0.132, 0.541, 1.22, 583, 2397, 476, 1
9, 174, 1566, 19.333, 0.15, 0.738, 1.22, 235, 1156, 193, 1
7, 59, 413, 8.429, 0.15, 0.576, 1.38, 62, 238, 45, 1
1, 123, 123, 123.0, 0.163, 1.0, 1.05, 20, 123, 19, 1
1, 62, 62, 62.0, 0.984, 1.0, 61.0, 61, 62, 1, 2
7, 141, 987, 20.143, 0.163, 0.787, 1.16, 161, 777, 139, 1
1, 26, 26, 26.0, 1.0, 1.0, 26.0, 26, 26, 1, 2
1, 13, 13, 13.0, 1.0, 1.0, 13.0, 13, 13, 1, 2
1, 36, 36, 36.0, 0.306, 1.0, 1.83, 11, 36, 6, 2
1, 187, 187, 187.0, 0.963, 1.0, 25.71, 180, 187, 7, 2
31, 37, 1147, 1.194, 0.189, 0.555, 2.07, 217, 637, 105, 5
14, 57, 798, 4.071, 0.714, 0.94, 11.88, 570, 750, 48, 1
25, 187, 4675, 7.48, 0.486, 0.939, 7.42, 2272, 4390, 306, 1
9, 191, 1719, 21.222, 0.328, 0.747, 2.14, 564, 1284, 264, 1
9, 168, 1512, 18.667, 0.315, 0.697, 2.15, 476, 1054, 221, 1
2, 538, 1076, 269.0, 0.519, 0.684, 34.88, 558, 736, 16, 2
8, 511, 4088, 63.875, 0.084, 0.338, 1.31, 343, 1380, 261, 1
10, 137, 1370, 13.7, 0.191, 0.693, 1.4, 261, 949, 187, 1
10, 510, 5100, 51.0, 0.162, 0.537, 1.47, 827, 2741, 564, 1
9, 175, 1575, 19.444, 0.177, 0.624, 1.26, 279, 983, 222, 1
