@relation page-blocks
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {1, 2, 3, 4, 5}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
7, 19, 133, 2.714, 0.346, 0.842, 1.77, 46, 112, 26, 1
7, 8, 56, 1.143, 0.339, 0.875, 2.38, 19, 49, 8, 1
6, 13, 78, 2.167, 0.269, 0.667, 1.5, 21, 52, 14, 1
7, 11, 77, 1.571, 0.377, 0.948, 1.38, 29, 73, 21, 1
7, 16, 112, 2.286, 0.286, 0.955, 1.68, 32, 107, 19, 1
7, 7, 49, 1.0, 0.265, 0.796, 1.44, 13, 39, 9, 1
7, 21, 147, 3.0, 0.333, 0.789, 1.4, 49, 116, 35, 1
5, 19, 95, 3.8, 0.389, 0.895, 1.32, 37, 85, 28, 1
7, 16, 112, 2.286, 0.241, 0.634, 1.93, 27, 71, 14, 1
5, 7, 35, 1.4, 0.4, 1.0, 1.17, 14, 35, 12, 1
9, 20, 180, 2.222, 0.294, 0.578, 1.51, 53, 104, 35, 1
7, 14, 98, 2.0, 0.408, 0.98, 1.74, 40, 96, 23, 1
7, 4, 28, 0.571, 0.393, 0.679, 3.67, 11, 19, 3, 1
6, 24, 144, 4.0, 0.264, 0.764, 1.46, 38, 110, 26, 1
7, 38, 266, 5.429, 0.286, 0.748, 1.69, 76, 199, 45, 1
7, 4, 28, 0.571, 0.25, 0.893, 1.75, 7, 25, 4, 1
7, 13, 91, 1.857, 0.33, 0.835, 1.58, 30, 76, 19, 1
7, 33, 231, 4.714, 0.351, 0.987, 1.53, 81, 228, 53, 1
10, 38, 380, 3.8, 0.187, 0.463, 1.37, 71, 176, 52, 1
9, 43, 387, 4.778, 0.274, 0.605, 1.68, 106, 234, 63, 1
6, 10, 60, 1.667, 0.4, 0.967, 1.5, 24, 58, 16, 1
10, 49, 490, 4.9, 0.165, 0.649, 1.35, 81, 318, 60, 1
6, 13, 78, 2.167, 0.333, 0.846, 1.37, 26, 66, 19, 1
6, 13, 78, 2.167, 0.308, 1.0, 1.41, 24, 78, 17, 1
8, 16, 128, 2.0, 0.211, 0.672, 1.42, 27, 86, 19, 1
8, 8, 64, 1.0, 0.219, 0.875, 1.56, 14, 56, 9, 1
5, 20, 100, 4.0, 0.49, 0.99, 1.58, 49, 99, 31, 1
8, 17, 136, 2.125, 0.199, 0.603, 3.0, 27, 82, 9, 1
8, 19, 152, 2.375, 0.184, 0.849, 1.47, 28, 129, 19, 1
7, 36, 252, 5.143, 0.278, 0.937, 1.25, 70, 236, 56, 1
10, 251, 2510, 25.1, 0.179, 0.515, 1.37, 449, 1293, 327, 1
7, 17, 119, 2.429, 0.311, 0.908, 1.54, 37, 108, 24, 1
7, 20, 140, 2.857, 0.25, 0.657, 1.46, 35, 92, 24, 1
6, 7, 42, 1.167, 0.286, 0.857, 1.5, 12, 36, 8, 1
7, 11, 77, 1.571, 0.312, 1.0, 1.33, 24, 77, 18, 1
7, 74, 518, 10.571, 0.276, 0.683, 1.57, 143, 354, 91, 1
8, 40, 320, 5.0, 0.213, 0.659, 1.24, 68, 211, 55, 1
6, 44, 264, 7.333, 0.254, 0.689, 1.68, 67, 182, 40, 1
7, 20, 140, 2.857, 0.307, 0.85, 1.48, 43, 119, 29, 1
6, 25, 150, 4.167, 0.313, 1.0, 1.38, 47, 150, 34, 1
7, 33, 231, 4.714, 0.346, 0.879, 1.36, 80, 203, 59, 1
7, 19, 133, 2.714, 0.331, 0.729, 1.69, 44, 97, 26, 1
6, 26, 156, 4.333, 0.288, 0.679, 1.41, 45, 106, 32, 1
6, 13, 78, 2.167, 0.359, 0.782, 1.33, 28, 61, 21, 1
4, 11, 44, 2.75, 0.432, 1.0, 1.36, 19, 44, 14, 1
7, 15, 105, 2.143, 0.343, 1.0, 1.64, 36, 105, 22, 1
4, 6, 24, 1.5, 0.542, 1.0, 1.63, 13, 24, 8, 1
5, 40, 200, 8.0, 0.44, 0.935, 1.4, 88, 187, 63, 1
5, 9, 45, 1.8, 0.333, 1.0, 1.88, 15, 45, 8, 1
7, 17, 119, 2.429, 0.336, 0.874, 1.74, 40, 104, 23, 1
9, 91, 819, 10.111, 0.206, 0.731, 1.37, 169, 599, 123, 1
5, 3, 15, 0.6, 0.533, 1.0, 2.67, 8, 15, 3, 1
7, 23, 161, 3.286, 0.329, 0.938, 1.39, 53, 151, 38, 1
6, 18, 108, 3.0, 0.315, 1.0, 1.62, 34, 108, 21, 1
6, 16, 96, 2.667, 0.354, 1.0, 1.48, 34, 96, 23, 1
5, 7, 35, 1.4, 0.4, 0.943, 1.75, 14, 33, 8, 1
7, 26, 182, 3.714, 0.374, 0.846, 1.66, 68, 154, 41, 1
5, 43, 215, 8.6, 0.372, 0.888, 1.45, 80, 191, 55, 1
7, 11, 77, 1.571, 0.299, 1.0, 1.21, 23, 77, 19, 1
7, 31, 217, 4.429, 0.281, 0.682, 1.56, 61, 148, 39, 1
7, 18, 126, 2.571, 0.357, 1.0, 1.55, 45, 126, 29, 1
7, 13, 91, 1.857, 0.308, 0.824, 1.33, 28, 75, 21, 1
7, 14, 98, 2.0, 0.337, 0.898, 1.94, 33, 88, 17, 1
9, 50, 450, 5.556, 0.22, 0.691, 1.32, 99, 311, 75, 1
9, 16, 144, 1.778, 0.215, 0.764, 1.55, 31, 110, 20, 1
6, 31, 186, 5.167, 0.263, 0.812, 1.4, 49, 151, 35, 1
7, 23, 161, 3.286, 0.323, 0.839, 1.68, 52, 135, 31, 1
6, 20, 120, 3.333, 0.333, 0.942, 1.21, 40, 113, 33, 1
6, 37, 222, 6.167, 0.306, 0.811, 1.42, 68, 180, 48, 1
7, 7, 49, 1.0, 0.388, 0.939, 1.9, 19, 46, 10, 1
5, 11, 55, 2.2, 0.436, 0.891, 1.71, 24, 49, 14, 1
8, 8, 64, 1.0, 0.234, 0.953, 2.5, 15, 61, 6, 1
9, 201, 1809, 22.333, 0.152, 0.456, 1.27, 275, 825, 216, 1
7, 10, 70, 1.429, 0.343, 0.786, 1.33, 24, 55, 18, 1
8, 19, 152, 2.375, 0.309, 0.98, 1.52, 47, 149, 31, 1
6, 5, 30, 0.833, 0.367, 0.867, 2.75, 11, 26, 4, 1
6, 5, 30, 0.833, 0.333, 0.833, 1.67, 10, 25, 6, 1
9, 7, 63, 0.778, 0.286, 0.778, 2.0, 18, 49, 9, 1
9, 39, 351, 4.333, 0.256, 0.698, 1.64, 90, 245, 55, 1
7, 21, 147, 3.0, 0.286, 0.857, 1.35, 42, 126, 31, 1
7, 13, 91, 1.857, 0.275, 0.824, 1.32, 25, 75, 19, 1
6, 20, 120, 3.333, 0.367, 0.967, 1.38, 44, 116, 32, 1
10, 39, 390, 3.9, 0.285, 0.546, 1.91, 111, 213, 58, 1
8, 46, 368, 5.75, 0.34, 0.611, 1.79, 125, 225, 70, 1
9, 6, 54, 0.667, 0.407, 0.519, 5.5, 22, 28, 4, 5
7, 17, 119, 2.429, 0.429, 0.908, 1.89, 51, 108, 27, 1
7, 34, 238, 4.857, 0.462, 0.941, 2.34, 110, 224, 47, 1
8, 9, 72, 1.125, 0.375, 0.889, 1.8, 27, 64, 15, 1
10, 12, 120, 1.2, 0.333, 0.867, 1.82, 40, 104, 22, 1
8, 18, 144, 2.25, 0.424, 0.889, 2.03, 61, 128, 30, 1
10, 25, 250, 2.5, 0.32, 0.648, 2.0, 80, 162, 40, 1
12, 271, 3252, 22.583, 0.248, 0.559, 1.86, 805, 1818, 433, 1
13, 5, 65, 0.385, 0.123, 0.538, 8.0, 8, 35, 1, 5
8, 13, 104, 1.625, 0.423, 0.99, 1.76, 44, 103, 25, 1
8, 30, 240, 3.75, 0.45, 0.788, 2.3, 108, 189, 47, 1
12, 271, 3252, 22.583, 0.246, 0.615, 1.95, 799, 1999, 410, 1
10, 79, 790, 7.9, 0.324, 0.671, 2.19, 256, 530, 117, 1
9, 27, 243, 3.0, 0.333, 0.918, 1.69, 81, 223, 48, 1
11, 34, 374, 3.091, 0.324, 0.872, 2.47, 121, 326, 49, 1
9, 23, 207, 2.556, 0.386, 0.894, 2.42, 80, 185, 33, 1
19, 47, 893, 2.474, 0.078, 0.112, 3.89, 70, 100, 18, 5
8, 141, 1128, 17.625, 0.371, 0.977, 1.84, 418, 1102, 227, 1
1, 127, 127, 127.0, 0.646, 1.0, 13.67, 82, 127, 6, 2
11, 22, 242, 2.0, 0.277, 0.731, 1.86, 67, 177, 36, 1
11, 19, 209, 1.727, 0.378, 0.9, 1.93, 79, 188, 41, 1
10, 6, 60, 0.6, 0.433, 1.0, 2.6, 26, 60, 10, 1
21, 13, 273, 0.619, 0.168, 0.308, 2.3, 46, 84, 20, 1
9, 91, 819, 10.111, 0.32, 0.773, 2.2, 262, 633, 119, 1
9, 9, 81, 1.0, 0.358, 0.914, 1.81, 29, 74, 16, 1
10, 19, 190, 1.9, 0.379, 0.816, 2.12, 72, 155, 34, 1
6, 27, 162, 4.5, 0.475, 0.809, 2.33, 77, 131, 33, 1
8, 6, 48, 0.75, 0.375, 0.792, 3.0, 18, 38, 6, 1
8, 12, 96, 1.5, 0.427, 0.958, 1.86, 41, 92, 22, 1
4, 11, 44, 2.75, 0.159, 0.932, 1.75, 7, 41, 4, 5
8, 15, 120, 1.875, 0.558, 1.0, 2.91, 67, 120, 23, 1
7, 47, 329, 6.714, 0.38, 0.757, 2.31, 125, 249, 54, 1
4, 19, 76, 4.75, 0.276, 0.382, 5.25, 21, 29, 4, 2
1, 19, 19, 19.0, 0.737, 1.0, 4.67, 14, 19, 3, 2
9, 244, 2196, 27.111, 0.237, 0.801, 1.59, 520, 1758, 327, 1
8, 12, 96, 1.5, 0.427, 0.719, 2.73, 41, 69, 15, 1
9, 272, 2448, 30.222, 0.269, 0.763, 1.87, 659, 1868, 353, 1
9, 35, 315, 3.889, 0.33, 0.835, 2.0, 104, 263, 52, 1
6, 4, 24, 0.667, 0.667, 1.0, 8.0, 16, 24, 2, 1
6, 4, 24, 0.667, 0.625, 0.792, 5.0, 15, 19, 3, 1
8, 51, 408, 6.375, 0.37, 0.743, 2.19, 151, 303, 69, 1
8, 8, 64, 1.0, 0.484, 1.0, 3.44, 31, 64, 9, 1
10, 20, 200, 2.0, 0.385, 0.87, 2.14, 77, 174, 36, 1
8, 13, 104, 1.625, 0.404, 0.99, 2.1, 42, 103, 20, 1
5, 4, 20, 0.8, 0.7, 0.8, 7.0, 14, 16, 2, 1
8, 10, 80, 1.25, 0.388, 0.913, 2.21, 31, 73, 14, 1
10, 13, 130, 1.3, 0.385, 0.823, 2.0, 50, 107, 25, 1
8, 18, 144, 2.25, 0.361, 0.944, 2.17, 52, 136, 24, 1
8, 8, 64, 1.0, 0.5, 1.0, 2.91, 32, 64, 11, 1
9, 20, 180, 2.222, 0.35, 0.728, 1.91, 63, 131, 33, 1
8, 26, 208, 3.25, 0.394, 1.0, 2.16, 82, 208, 38, 1
8, 18, 144, 2.25, 0.403, 0.896, 2.52, 58, 129, 23, 1
11, 261, 2871, 23.727, 0.257, 0.644, 2.01, 738, 1849, 368, 1
9, 26, 234, 2.889, 0.316, 0.88, 1.85, 74, 206, 40, 1
11, 54, 594, 4.909, 0.258, 0.736, 1.99, 153, 437, 77, 1
8, 18, 144, 2.25, 0.396, 0.882, 1.84, 57, 127, 31, 1
6, 9, 54, 1.5, 0.556, 1.0, 2.14, 30, 54, 14, 1
11, 25, 275, 2.273, 0.335, 0.931, 2.56, 92, 256, 36, 1
11, 213, 2343, 19.364, 0.264, 0.698, 1.95, 619, 1635, 317, 1
10, 30, 300, 3.0, 0.307, 0.94, 1.96, 92, 282, 47, 1
8, 19, 152, 2.375, 0.368, 1.0, 1.75, 56, 152, 32, 1
10, 50, 500, 5.0, 0.268, 0.764, 1.94, 134, 382, 69, 1
8, 8, 64, 1.0, 0.344, 0.922, 1.83, 22, 59, 12, 1
8, 22, 176, 2.75, 0.477, 1.0, 2.27, 84, 176, 37, 1
8, 22, 176, 2.75, 0.403, 1.0, 2.03, 71, 176, 35, 1
9, 54, 486, 6.0, 0.391, 0.817, 1.98, 190, 397, 96, 1
8, 12, 96, 1.5, 0.396, 0.75, 2.38, 38, 72, 16, 1
8, 12, 96, 1.5, 0.406, 0.896, 1.86, 39, 86, 21, 1
8, 16, 128, 2.0, 0.461, 0.93, 2.57, 59, 119, 23, 1
10, 69, 690, 6.9, 0.277, 0.68, 1.85, 191, 469, 103, 1
11, 122, 1342, 11.091, 0.256, 0.656, 1.94, 344, 881, 177, 1
9, 59, 531, 6.556, 0.335, 0.821, 1.96, 178, 436, 91, 1
11, 44, 484, 4.0, 0.314, 0.75, 1.92, 152, 363, 79, 1
8, 45, 360, 5.625, 0.367, 0.783, 1.89, 132, 282, 70, 1
5, 9, 45, 1.8, 0.533, 0.911, 2.0, 24, 41, 12, 1
12, 261, 3132, 21.75, 0.223, 0.578, 1.92, 698, 1810, 364, 1
8, 31, 248, 3.875, 0.371, 0.782, 2.0, 92, 194, 46, 1
8, 8, 64, 1.0, 0.359, 0.969, 1.53, 23, 62, 15, 1
8, 12, 96, 1.5, 0.396, 0.927, 1.65, 38, 89, 23, 1
8, 12, 96, 1.5, 0.427, 0.875, 2.56, 41, 84, 16, 1
11, 57, 627, 5.182, 0.271, 0.577, 1.87, 170, 362, 91, 1
11, 32, 352, 2.909, 0.256, 0.534, 2.0, 90, 188, 45, 1
8, 28, 224, 3.5, 0.46, 0.79, 2.58, 103, 177, 40, 1
10, 44, 440, 4.4, 0.314, 0.623, 1.92, 138, 274, 72, 1
7, 33, 231, 4.714, 0.385, 0.922, 2.23, 89, 213, 40, 1
8, 19, 152, 2.375, 0.355, 0.954, 2.0, 54, 145, 27, 1
10, 13, 130, 1.3, 0.315, 0.915, 2.41, 41, 119, 17, 1
8, 51, 408, 6.375, 0.306, 0.637, 1.95, 125, 260, 64, 1
8, 64, 512, 8.0, 0.385, 0.912, 1.93, 197, 467, 102, 1
8, 19, 152, 2.375, 0.388, 0.664, 2.19, 59, 101, 27, 1
67, 30, 2010, 0.448, 0.169, 0.46, 2.26, 339, 924, 150, 5
7, 7, 49, 1.0, 0.265, 0.612, 3.25, 13, 30, 4, 1
5, 12, 60, 2.4, 0.6, 0.9, 3.0, 36, 54, 12, 1
10, 55, 550, 5.5, 0.295, 0.756, 1.98, 162, 416, 82, 1
11, 53, 583, 4.818, 0.249, 0.734, 1.93, 145, 428, 75, 1
7, 2, 14, 0.286, 0.857, 0.857, 12.0, 12, 12, 1, 1
11, 54, 594, 4.909, 0.273, 0.781, 2.19, 162, 464, 74, 1
2, 6, 12, 3.0, 0.583, 0.917, 7.0, 7, 11, 1, 1
8, 43, 344, 5.375, 0.387, 0.762, 1.93, 133, 262, 69, 1
9, 13, 117, 1.444, 0.368, 1.0, 2.69, 43, 117, 16, 1
8, 4, 32, 0.5, 0.469, 0.719, 3.75, 15, 23, 4, 1
8, 39, 312, 4.875, 0.362, 0.881, 1.74, 113, 275, 65, 1
8, 33, 264, 4.125, 0.375, 0.981, 1.6, 99, 259, 62, 1
7, 34, 238, 4.857, 0.403, 0.849, 1.81, 96, 202, 53, 1
10, 8, 80, 0.8, 0.313, 0.9, 1.56, 25, 72, 16, 1
5, 3, 15, 0.6, 0.6, 0.6, 9.0, 9, 9, 1, 1
7, 35, 245, 5.0, 0.445, 0.771, 2.48, 109, 189, 44, 1
10, 33, 330, 3.3, 0.352, 0.745, 2.07, 116, 246, 56, 1
8, 7, 56, 0.875, 0.5, 0.786, 3.11, 28, 44, 9, 1
5, 26, 130, 5.2, 0.492, 0.785, 2.37, 64, 102, 27, 1
6, 15, 90, 2.5, 0.467, 0.711, 3.23, 42, 64, 13, 1
6, 37, 222, 6.167, 0.392, 0.757, 2.23, 87, 168, 39, 1
5, 13, 65, 2.6, 0.554, 0.8, 3.0, 36, 52, 12, 1
9, 25, 225, 2.778, 0.329, 0.502, 2.55, 74, 113, 29, 1
11, 54, 594, 4.909, 0.316, 0.697, 2.07, 188, 414, 91, 1
10, 29, 290, 2.9, 0.303, 0.731, 2.1, 88, 212, 42, 1
10, 16, 160, 1.6, 0.288, 0.744, 2.19, 46, 119, 21, 1
8, 22, 176, 2.75, 0.295, 0.483, 2.6, 52, 85, 20, 1
8, 12, 96, 1.5, 0.396, 0.99, 1.9, 38, 95, 20, 1
8, 15, 120, 1.875, 0.475, 1.0, 2.38, 57, 120, 24, 1
10, 36, 360, 3.6, 0.367, 0.789, 2.28, 132, 284, 58, 1
8, 71, 568, 8.875, 0.289, 0.574, 1.64, 164, 326, 100, 1
8, 9, 72, 1.125, 0.375, 0.736, 2.45, 27, 53, 11, 1
8, 19, 152, 2.375, 0.454, 1.0, 2.16, 69, 152, 32, 1
10, 18, 180, 1.8, 0.294, 0.883, 1.96, 53, 159, 27, 1
5, 7, 35, 1.4, 0.571, 1.0, 2.5, 20, 35, 8, 1
8, 15, 120, 1.875, 0.458, 0.908, 2.5, 55, 109, 22, 1
10, 25, 250, 2.5, 0.34, 0.816, 1.89, 85, 204, 45, 1
8, 13, 104, 1.625, 0.471, 1.0, 1.81, 49, 104, 27, 1
8, 39, 312, 4.875, 0.423, 0.955, 1.83, 132, 298, 72, 1
8, 14, 112, 1.75, 0.429, 1.0, 2.4, 48, 112, 20, 1
10, 33, 330, 3.3, 0.345, 0.779, 1.9, 114, 257, 60, 1
6, 18, 108, 3.0, 0.444, 0.991, 1.71, 48, 107, 28, 1
5, 4, 20, 0.8, 0.7, 1.0, 2.33, 14, 20, 6, 1
8, 49, 392, 6.125, 0.413, 0.76, 1.93, 162, 298, 84, 1
10, 262, 2620, 26.2, 0.274, 0.757, 1.8, 719, 1984, 399, 1
10, 262, 2620, 26.2, 0.29, 0.826, 1.76, 761, 2163, 432, 1
8, 33, 264, 4.125, 0.326, 0.848, 2.0, 86, 224, 43, 1
8, 7, 56, 0.875, 0.482, 0.946, 2.45, 27, 53, 11, 1
8, 53, 424, 6.625, 0.347, 0.767, 1.93, 147, 325, 76, 1
8, 30, 240, 3.75, 0.363, 0.85, 2.29, 87, 204, 38, 1
10, 29, 290, 2.9, 0.29, 0.803, 1.83, 84, 233, 46, 1
10, 22, 220, 2.2, 0.309, 0.582, 2.34, 68, 128, 29, 1
9, 18, 162, 2.0, 0.327, 0.914, 1.89, 53, 148, 28, 1
10, 27, 270, 2.7, 0.367, 0.83, 1.87, 99, 224, 53, 1
8, 22, 176, 2.75, 0.398, 0.818, 2.06, 70, 144, 34, 1
8, 31, 248, 3.875, 0.375, 0.722, 2.02, 93, 179, 46, 1
8, 23, 184, 2.875, 0.375, 0.88, 2.09, 69, 162, 33, 1
10, 40, 400, 4.0, 0.295, 0.68, 1.9, 118, 272, 62, 1
10, 53, 530, 5.3, 0.294, 0.908, 1.75, 156, 481, 89, 1
10, 9, 90, 0.9, 0.3, 0.778, 2.25, 27, 70, 12, 1
10, 54, 540, 5.4, 0.306, 0.689, 1.94, 165, 372, 85, 1
10, 34, 340, 3.4, 0.279, 0.8, 1.86, 95, 272, 51, 1
9, 15, 135, 1.667, 0.244, 0.83, 1.57, 33, 112, 21, 1
8, 33, 264, 4.125, 0.356, 0.705, 2.0, 94, 186, 47, 1
10, 52, 520, 5.2, 0.298, 0.752, 2.09, 155, 391, 74, 1
7, 38, 266, 5.429, 0.353, 0.902, 2.04, 94, 240, 46, 1
6, 4, 24, 0.667, 0.542, 1.0, 1.86, 13, 24, 7, 1
7, 21, 147, 3.0, 0.313, 0.667, 2.09, 46, 98, 22, 1
10, 242, 2420, 24.2, 0.26, 0.579, 2.08, 630, 1401, 303, 1
8, 25, 200, 3.125, 0.335, 0.77, 1.68, 67, 154, 40, 1
8, 7, 56, 0.875, 0.429, 1.0, 2.67, 24, 56, 9, 1
8, 14, 112, 1.75, 0.339, 0.884, 1.73, 38, 99, 22, 1
8, 4, 32, 0.5, 0.594, 1.0, 2.71, 19, 32, 7, 1
7, 13, 91, 1.857, 0.429, 0.945, 2.05, 39, 86, 19, 1
8, 52, 416, 6.5, 0.38, 0.88, 1.88, 158, 366, 84, 1
8, 63, 504, 7.875, 0.333, 0.734, 1.58, 168, 370, 106, 1
8, 26, 208, 3.25, 0.24, 0.563, 2.5, 50, 117, 20, 1
8, 43, 344, 5.375, 0.34, 0.892, 1.83, 117, 307, 64, 1
8, 5, 40, 0.625, 0.475, 1.0, 2.38, 19, 40, 8, 1
8, 9, 72, 1.125, 0.389, 0.792, 2.0, 28, 57, 14, 1
7, 16, 112, 2.286, 0.438, 0.857, 2.04, 49, 96, 24, 1
11, 97, 1067, 8.818, 0.266, 0.635, 2.04, 284, 678, 139, 1
10, 37, 370, 3.7, 0.33, 0.897, 2.0, 122, 332, 61, 1
8, 18, 144, 2.25, 0.403, 1.0, 1.61, 58, 144, 36, 1
8, 16, 128, 2.0, 0.406, 0.93, 1.68, 52, 119, 31, 1
10, 23, 230, 2.3, 0.343, 0.791, 1.88, 79, 182, 42, 1
11, 132, 1452, 12.0, 0.189, 0.44, 2.04, 274, 639, 134, 1
7, 72, 504, 10.286, 0.405, 0.845, 1.85, 204, 426, 110, 1
10, 23, 230, 2.3, 0.37, 0.83, 2.3, 85, 191, 37, 1
7, 3, 21, 0.429, 0.571, 1.0, 3.0, 12, 21, 4, 1
8, 28, 224, 3.5, 0.397, 0.996, 2.07, 89, 223, 43, 1
8, 16, 128, 2.0, 0.367, 0.969, 1.88, 47, 124, 25, 1
8, 6, 48, 0.75, 0.313, 0.792, 3.0, 15, 38, 5, 1
10, 22, 220, 2.2, 0.332, 0.714, 2.15, 73, 157, 34, 1
10, 93, 930, 9.3, 0.268, 0.784, 1.78, 249, 729, 140, 1
7, 11, 77, 1.571, 0.455, 0.974, 1.75, 35, 75, 20, 1
8, 39, 312, 4.875, 0.304, 0.756, 1.38, 95, 236, 69, 1
7, 6, 42, 0.857, 0.357, 1.0, 1.67, 15, 42, 9, 1
7, 49, 343, 7.0, 0.318, 0.612, 1.91, 109, 210, 57, 1
5, 23, 115, 4.6, 0.452, 0.913, 1.79, 52, 105, 29, 1
8, 53, 424, 6.625, 0.38, 0.915, 1.87, 161, 388, 86, 1
15, 67, 1005, 4.467, 0.293, 0.607, 3.59, 294, 610, 82, 1
13, 38, 494, 2.923, 0.314, 0.957, 3.6, 155, 473, 43, 1
8, 98, 784, 12.25, 0.221, 0.874, 1.42, 173, 685, 122, 1
8, 106, 848, 13.25, 0.358, 0.698, 2.29, 304, 592, 133, 1
7, 144, 1008, 20.571, 0.092, 0.384, 1.24, 93, 387, 75, 1
8, 233, 1864, 29.125, 0.262, 0.838, 1.58, 488, 1562, 309, 1
7, 51, 357, 7.286, 0.207, 0.969, 1.14, 74, 346, 65, 1
9, 268, 2412, 29.778, 0.183, 0.686, 1.29, 441, 1654, 341, 1
9, 509, 4581, 56.556, 0.123, 0.501, 1.26, 563, 2297, 448, 1
5, 81, 405, 16.2, 0.311, 0.968, 1.3, 126, 392, 97, 1
7, 91, 637, 13.0, 0.334, 0.975, 1.76, 213, 621, 121, 1
7, 12, 84, 1.714, 0.226, 0.786, 1.9, 19, 66, 10, 1
4, 7, 28, 1.75, 0.286, 0.571, 8.0, 8, 16, 1, 1
8, 69, 552, 8.625, 0.098, 0.344, 1.38, 54, 190, 39, 1
5, 13, 65, 2.6, 0.154, 0.662, 10.0, 10, 43, 1, 1
9, 508, 4572, 56.444, 0.164, 0.69, 1.22, 748, 3154, 614, 1
9, 283, 2547, 31.444, 0.186, 0.727, 1.22, 474, 1852, 389, 1
5, 98, 490, 19.6, 0.341, 0.639, 2.14, 167, 313, 78, 1
25, 291, 7275, 11.64, 0.456, 0.934, 7.29, 3315, 6796, 455, 1
8, 110, 880, 13.75, 0.23, 0.872, 1.66, 202, 767, 122, 1
9, 180, 1620, 20.0, 0.374, 0.759, 2.86, 606, 1230, 212, 1
8, 123, 984, 15.375, 0.402, 0.75, 2.71, 396, 738, 146, 1
5, 4, 20, 0.8, 0.45, 0.45, 9.0, 9, 9, 1, 1
9, 272, 2448, 30.222, 0.137, 0.532, 1.33, 336, 1303, 252, 1
9, 101, 909, 11.222, 0.211, 0.816, 1.37, 192, 742, 140, 1
9, 508, 4572, 56.444, 0.16, 0.52, 1.3, 732, 2379, 563, 1
2, 535, 1070, 267.5, 0.545, 0.629, 24.29, 583, 673, 24, 2
14, 298, 4172, 21.286, 0.207, 0.71, 3.49, 862, 2962, 247, 1
8, 75, 600, 9.375, 0.423, 0.87, 3.02, 254, 522, 84, 1
10, 185, 1850, 18.5, 0.36, 0.688, 2.81, 666, 1272, 237, 1
3, 470, 1410, 156.67, 0.352, 0.387, 23.62, 496, 545, 21, 2
2, 64, 128, 32.0, 0.43, 0.602, 3.93, 55, 77, 14, 2
9, 245, 2205, 27.222, 0.16, 0.607, 1.39, 353, 1338, 254, 1
1, 249, 249, 249.0, 0.173, 1.0, 1.02, 43, 249, 42, 1
7, 193, 1351, 27.571, 0.206, 0.813, 1.37, 278, 1099, 203, 1
7, 305, 2135, 43.571, 0.109, 0.501, 1.21, 232, 1069, 191, 1
1, 200, 200, 200.0, 0.13, 1.0, 1.04, 26, 200, 25, 1
7, 147, 1029, 21.0, 0.215, 0.956, 1.28, 221, 984, 173, 1
25, 471, 11775, 18.84, 0.449, 0.886, 7.8, 5290, 10437, 678, 1
25, 495, 12375, 19.8, 0.464, 0.952, 7.33, 5748, 11777, 784, 1
8, 59, 472, 7.375, 0.381, 0.873, 2.77, 180, 412, 65, 1
2, 537, 1074, 268.5, 0.507, 0.528, 181.33, 544, 567, 3, 2
7, 152, 1064, 21.714, 0.214, 0.73, 1.27, 228, 777, 179, 1
14, 38, 532, 2.714, 0.227, 0.844, 2.95, 121, 449, 41, 1
28, 32, 896, 1.143, 0.488, 0.743, 7.05, 437, 666, 62, 3
7, 215, 1505, 30.714, 0.548, 0.997, 3.35, 824, 1500, 246, 1
9, 83, 747, 9.222, 0.376, 0.687, 2.49, 281, 513, 113, 1
9, 185, 1665, 20.556, 0.386, 0.686, 2.83, 643, 1142, 227, 1
9, 169, 1521, 18.778, 0.343, 0.696, 2.61, 522, 1058, 200, 1
2, 63, 126, 31.5, 0.341, 0.508, 10.75, 43, 64, 4, 2
9, 151, 1359, 16.778, 0.184, 0.5, 1.4, 250, 679, 178, 1
9, 536, 4824, 59.556, 0.189, 0.813, 1.38, 913, 3924, 662, 1
7, 86, 602, 12.286, 0.244, 0.831, 1.27, 147, 500, 116, 1
2, 475, 950, 237.5, 0.504, 0.544, 95.8, 479, 517, 5, 2
7, 219, 1533, 31.286, 0.182, 0.798, 1.26, 279, 1224, 222, 1
5, 13, 65, 2.6, 0.338, 0.723, 2.2, 22, 47, 10, 1
8, 109, 872, 13.625, 0.2, 0.854, 1.39, 174, 745, 125, 1
10, 251, 2510, 25.1, 0.151, 0.567, 1.29, 378, 1423, 293, 1
9, 280, 2520, 31.111, 0.165, 0.684, 1.24, 415, 1724, 336, 1
8, 209, 1672, 26.125, 0.173, 0.828, 1.27, 290, 1384, 228, 1
1, 109, 109, 109.0, 0.183, 1.0, 1.05, 20, 109, 19, 1
7, 62, 434, 8.857, 0.189, 0.756, 1.28, 82, 328, 64, 1
1, 278, 278, 278.0, 0.946, 1.0, 29.22, 263, 278, 9, 2
10, 251, 2510, 25.1, 0.141, 0.621, 1.23, 354, 1559, 287, 1
